period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2023,ELIMP,Electricity imported into the United States,IA,Iowa,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,ID,Idaho,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,IL,Illinois,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,IN,Indiana,0,Million kilowatthours
2023,ELIMV,Electricity imports expenditures,SD,South Dakota,0,Million dollars
2023,ELIMV,Electricity imports expenditures,TN,Tennessee,0,Million dollars
2023,ELIMV,Electricity imports expenditures,TX,Texas,4.3,Million dollars
2023,BDTXP,Biodiesel total end-use consumption,ME,Maine,158,Thousand barrels
2023,BDTXB,Biodiesel total end-use consumption,TN,Tennessee,4954,Billion Btu
2023,ESISB,Electricity sales to the industrial sector excluding refinery use,FL,Florida,60763,Billion Btu
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,LA,Louisiana,136051,Billion Btu
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,MA,Massachusetts,20783,Billion Btu
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,MD,Maryland,11790,Billion Btu
2023,ESICD,Electricity price in the industrial sector,FL,Florida,27.53,Dollars per million Btu
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,MN,Minnesota,20561,Million kilowatthours
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,MO,Missouri,12813,Million kilowatthours
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,MS,Mississippi,15647,Million kilowatthours
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,ND,North Dakota,41901,Billion Btu
2023,ESICD,Electricity price in the industrial sector,TX,Texas,19.34,Dollars per million Btu
2023,ESICD,Electricity price in the industrial sector,US,United States,23.64,Dollars per million Btu
2023,ESICD,Electricity price in the industrial sector,UT,Utah,20.48,Dollars per million Btu
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,US,United States,3443580,Billion Btu
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,DE,Delaware,2001,Million kilowatthours
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,FL,Florida,17809,Million kilowatthours
2023,ESICP,Electricity consumed by (sales to ultimate customers in) the industrial sector,GA,Georgia,32068,Million kilowatthours
2023,ESICB,Electricity consumed by (sales to ultimate customers in) the industrial sector,ME,Maine,8190,Billion Btu
2023,ESICD,Electricity price in the industrial sector,NV,Nevada,30.36,Dollars per million Btu
2023,EVCHP,Total electric vehicle charging locations,VT,Vermont,398,Number
2023,EVCHP,Total electric vehicle charging locations,WA,Washington,2347,Number
2023,EVCHP,Total electric vehicle charging locations,WI,Wisconsin,607,Number
2023,EVCHP,Total electric vehicle charging locations,WV,West Virginia,155,Number
2023,EVCHP,Total electric vehicle charging locations,WY,Wyoming,106,Number
2023,EVDCN,DC fast charging ports for electric vehicles,AK,Alaska,47,Number
2023,EVDCN,DC fast charging ports for electric vehicles,AL,Alabama,378,Number
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,AK,Alaska,2177,Thousand kilowatts
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,AL,Alabama,21134,Thousand kilowatts
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,AR,Arkansas,10875,Thousand kilowatts
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,AZ,Arizona,17549,Thousand kilowatts
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,CA,California,36855,Thousand kilowatts
2023,FFGBP,Fossil fuel total generating units net summer capacity in all sectors,CO,Colorado,10472,Thousand kilowatts
2023,EV2CR,Level 2 charging ports per location,LA,Louisiana,2.3,Number
2023,EV2CR,Level 2 charging ports per location,MA,Massachusetts,2.43,Number
2023,EV2CR,Level 2 charging ports per location,MD,Maryland,2.85,Number
2023,EV2CR,Level 2 charging ports per location,ME,Maine,2.19,Number
2023,EV2CR,Level 2 charging ports per location,MI,Michigan,2.33,Number
2023,EV2CR,Level 2 charging ports per location,MN,Minnesota,2.27,Number
2023,EV2CR,Level 2 charging ports per location,MO,Missouri,2.57,Number
2023,EV2CR,Level 2 charging ports per location,MS,Mississippi,2.6,Number
2023,EV2CR,Level 2 charging ports per location,MT,Montana,2.29,Number
2023,EV2CR,Level 2 charging ports per location,NC,North Carolina,2.47,Number
2023,EV2CR,Level 2 charging ports per location,ND,North Dakota,1.77,Number
2023,EV2CR,Level 2 charging ports per location,NE,Nebraska,2.09,Number
2023,EV2CR,Level 2 charging ports per location,NH,New Hampshire,2.14,Number
2023,EV2CR,Level 2 charging ports per location,NJ,New Jersey,2.7,Number
2023,EV2CR,Level 2 charging ports per location,NM,New Mexico,2.16,Number
2023,EV2CR,Level 2 charging ports per location,NV,Nevada,3.23,Number
2023,EV2CR,Level 2 charging ports per location,NY,New York,3.75,Number
2023,ESTXV,Electricity total end-use expenditures,WV,West Virginia,3287.6,Million dollars
2023,ESTXV,Electricity total end-use expenditures,WY,Wyoming,1372.3,Million dollars
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,AK,Alaska,7,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,AL,Alabama,29,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,AR,Arkansas,13,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,AZ,Arizona,201,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,CA,California,2578,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,CO,Colorado,215,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,CT,Connecticut,79,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,DC,District of Columbia,19,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,DE,Delaware,18,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,FL,Florida,459,Million kilowatthours
2023,ESVHP,Electricity consumed for electric vehicle (EV) use,GA,Georgia,163,Million kilowatthours
2023,ELIMV,Electricity imports expenditures,US,United States,2486.3,Million dollars
2023,ELIMV,Electricity imports expenditures,UT,Utah,0,Million dollars
2023,ELIMD,Electricity imports average price,VA,Virginia,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,VT,Vermont,18.72,Dollars per million Btu
2023,ELIMD,Electricity imports average price,WA,Washington,18.72,Dollars per million Btu
2023,ELIMD,Electricity imports average price,WI,Wisconsin,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,WV,West Virginia,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,KY,Kentucky,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,LA,Louisiana,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,MA,Massachusetts,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,MD,Maryland,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,ME,Maine,18.72,Dollars per million Btu
2023,ELIMV,Electricity imports expenditures,MT,Montana,9.6,Million dollars
2023,ELIMV,Electricity imports expenditures,NC,North Carolina,0,Million dollars
2023,ELIMV,Electricity imports expenditures,ND,North Dakota,62.1,Million dollars
2023,ELIMV,Electricity imports expenditures,NE,Nebraska,0,Million dollars
2023,ELIMV,Electricity imports expenditures,NH,New Hampshire,0,Million dollars
2023,ELIMD,Electricity imports average price,NJ,New Jersey,0,Dollars per million Btu
2023,ELIMP,Electricity imported into the United States,SD,South Dakota,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,TN,Tennessee,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,TX,Texas,67,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,US,United States,38917,Million kilowatthours
2023,ELIMV,Electricity imports expenditures,DC,District of Columbia,0,Million dollars
2023,ELIMV,Electricity imports expenditures,DE,Delaware,0,Million dollars
2023,ELIMV,Electricity imports expenditures,FL,Florida,0,Million dollars
2023,ELIMV,Electricity imports expenditures,GA,Georgia,0,Million dollars
2023,ELIMP,Electricity imported into the United States,NV,Nevada,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,NY,New York,7598,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,OH,Ohio,0,Million kilowatthours
2023,ELEXV,Electricity exports expenditures,US,United States,1436.1,Million dollars
2023,ELEXV,Electricity exports expenditures,UT,Utah,0,Million dollars
2023,ELEXV,Electricity exports expenditures,VA,Virginia,0,Million dollars
2023,ELEXV,Electricity exports expenditures,VT,Vermont,.8,Million dollars
2023,ELEXV,Electricity exports expenditures,CA,California,86,Million dollars
2023,ELEXV,Electricity exports expenditures,CO,Colorado,0,Million dollars
2023,ELEXV,Electricity exports expenditures,CT,Connecticut,0,Million dollars
2023,ELEXV,Electricity exports expenditures,DC,District of Columbia,0,Million dollars
2023,ELEXV,Electricity exports expenditures,DE,Delaware,0,Million dollars
2023,ELIMV,Electricity imports expenditures,HI,Hawaii,0,Million dollars
2023,ELEXV,Electricity exports expenditures,MO,Missouri,0,Million dollars
2023,ELEXV,Electricity exports expenditures,MS,Mississippi,0,Million dollars
2023,ELEXV,Electricity exports expenditures,MT,Montana,57.5,Million dollars
2023,ELEXV,Electricity exports expenditures,NC,North Carolina,0,Million dollars
2023,ELEXV,Electricity exports expenditures,ND,North Dakota,69.3,Million dollars
2023,ELIMP,Electricity imported into the United States,OK,Oklahoma,0,Million kilowatthours
2023,ELEXP,Electricity exported from the United States,VT,Vermont,11,Million kilowatthours
2023,ELEXP,Electricity exported from the United States,WA,Washington,10226,Million kilowatthours
2023,ELEXP,Electricity exported from the United States,WI,Wisconsin,0,Million kilowatthours
2023,ELEXP,Electricity exported from the United States,WV,West Virginia,0,Million kilowatthours
2023,ELEXV,Electricity exports expenditures,WA,Washington,733.8,Million dollars
2023,ELIMB,Electricity imported into the United States,VA,Virginia,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,VT,Vermont,36115,Billion Btu
2023,ELIMB,Electricity imported into the United States,WA,Washington,2536,Billion Btu
2023,ELIMB,Electricity imported into the United States,IA,Iowa,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,ID,Idaho,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,IL,Illinois,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,IN,Indiana,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,NE,Nebraska,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,NH,New Hampshire,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,NJ,New Jersey,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,NM,New Mexico,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,CA,California,19360,Billion Btu
2023,ELIMB,Electricity imported into the United States,CO,Colorado,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,CT,Connecticut,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,DC,District of Columbia,0,Billion Btu
2023,ELIMB,Electricity imported into the United States,WI,Wisconsin,0,Billion Btu
2023,ELIMP,Electricity imported into the United States,KS,Kansas,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,KY,Kentucky,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,LA,Louisiana,0,Million kilowatthours
2023,ELIMP,Electricity imported into the United States,MA,Massachusetts,0,Million kilowatthours
2023,ELIMB,Electricity imported into the United States,KS,Kansas,0,Billion Btu
2023,ELIMD,Electricity imports average price,NM,New Mexico,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,NV,Nevada,0,Dollars per million Btu
2023,ELIMD,Electricity imports average price,NY,New York,18.72,Dollars per million Btu
2023,ELIMD,Electricity imports average price,OH,Ohio,0,Dollars per million Btu
2023,BDTXB,Biodiesel total end-use consumption,TX,Texas,27304,Billion Btu
2023,BDTXP,Biodiesel total end-use consumption,AK,Alaska,0,Thousand barrels
2023,EV1CN,Level 1 charging ports for electric vehicles,LA,Louisiana,34,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MA,Massachusetts,89,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MD,Maryland,39,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,ME,Maine,22,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MI,Michigan,13,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MN,Minnesota,73,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MO,Missouri,15,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MS,Mississippi,126,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,MT,Montana,3,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NC,North Carolina,37,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,ND,North Dakota,0,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NE,Nebraska,1,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NH,New Hampshire,5,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NJ,New Jersey,16,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NM,New Mexico,10,Number
2023,EV1CN,Level 1 charging ports for electric vehicles,NV,Nevada,16,Number
